,title,description
668,대구 &apos;<b>코로나</b>19&apos; 확진자 851명...사망 1명,"대구에서 <b>코로나</b>19 확진자가 851명 발생했다. 7일 대구시 재난안전대책본부에 따르면 7일 0시 현재, 대구시에서 발생한 <b>코로나</b>19 신규 확진환자는 851명(해외유입 5명)으로 누적 확진자는 132만2167명... "
669,&apos;유일한 방역 수단&apos; 된 <b>코로나</b> 백신…1년에 한 번 맞나,"시작되면서 <b>코로나</b>19 예방접종에 대한 방역 당국의 고심도 깊어지고 있다. 연내 <b>코로나</b>19를 &apos;엔데믹(풍토병화)&apos;으로 전환하자는 논의가 속도에 붙고, 백신 가격 인상도 예정된 만큼 방역 당국은 60세 이상 고위험군의... "
670,[이슈&amp;이슈] <b>코로나</b>19 지나가니 이번엔 미세먼지 ‘마스크’…그 이유는,"<b>코로나</b>19 지나가니 이번엔 미세먼지 ‘마스크’…그 이유는 <b>코로나</b>19 상황 완화로 지난달 말부터 실외 마스크 착용이 ‘권고’로 바뀌며 탈마스크 기대감을 높이고 있지만, 내달까지는 상황에 따라 자발적으로 마스크를... "
671,충북 어제 <b>코로나</b> 393명 확진…일주일 전보다 281명↓,"지난 4일 충북 시·군에서 <b>코로나</b>19 확진자가 393명 더 나왔다. 5일 충북도가 집계한 시·군별... 3251명, 병원 치료는 21명이 받고 있다. 충북 <b>코로나</b>19 누적 확진자는 94만8516명이다. 누적 사망자는 1011명이 됐다."
672,영유아 <b>코로나</b>19 예방접종 실시,▲ 남해군청  남해군은 영유아 대상 <b>코로나</b>19 예방접종을 실시한다고 밝혔다. 동절기 <b>코로나</b> 19 재유행과 지속된 신규변이의 출현에 따른 대처다. 접종대상은 만6개월에서 4세까지 영유아로 특히 면역이 저하됐거나... 
673,"WHO, <b>코로나</b>19 공중보건 비상사태 유지 결정",세계보건기구(WHO)가 30일(현지시간) 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)에 관해 발령한 ‘국제 공중보건 비상사태(PHEIC)’를 유지하기로 결정했다. 테워드로스 아드하놈 거브러여수스 WHO 사무총장은 이날... 
674,[팩트체크] 5인 미만 사업장도 근로기준법 적용?…&quot;<b>코로나</b> 겨우 버티는데…소...,"<b>코로나</b>19 사태 이후 자영업자의 시름 소리는 이제 일상이 됐다. &apos;직원보다 못 버는 사장, 아르바이트비도 줄... 김상훈 국민의힘 의원도 지난해 &quot;지난 정부 5년간 급격한 최저임금 인상과 <b>코로나</b>19 충격, 배달 및 플랫폼... "
675,"목포시, 만 6개월~4세 영유아 대상 <b>코로나</b>19 예방 접종",목포시가 만 6개월부터 4세 영유아를 대상으로 한 <b>코로나</b>19 예방 접종 사전 예약을 진행하고 있다. 목포시가 만6개월~4세 영유아를 대상으로 <b>코로나</b>19 예방접종을 실시한다.(사진=목포시) 예방 접종은 당일 의료기관에... 
676,"파주시, 영유아 대상 <b>코로나</b>19 예방접종 실시",파주시가 영유아(만 6개월~4세)를 대상으로 <b>코로나</b>19 예방접종을 실시한다. (사진=파주시) 파주시가 <b>코로나</b>19 겨울철 재유행 및 신규 변이 바이러스의 지속 출현에 따라 그간 접종 기회가 없었던 영유아(만 6개월~4세)를... 
677,<b>코로나</b> 신규 확진자 5천명대‥224일 만에 최소치,"오늘 0시 기준 <b>코로나</b>19 신규 확진자는 5천850명으로, 1주일 전보다 1천5백여 명, 2주 전과 비교하면 3천3백여 명 줄었습니다. <b>코로나</b>19 유행 감소세가 이어지면서 지난해 6월 말 이후 224일 만에 가장 적은... "
678,[기업법률 가이드] <b>코로나</b>와 비대면 진료,<b>코로나</b>19 사태는 많은 것을 변화시켰다. 마스크가 생활 필수품이 되었고 재택근무와 화상회의가 이제는... 이처럼 비대면 진료 및 약 배달 서비스는 <b>코로나</b> 사태 이전까지는 허용되지 않는다는 것에 가까웠다. 그러나... 
679,"“美, 5월 11일 <b>코로나</b>19 공중보건 비상사태 종료”",미국의 <b>코로나</b>19 대응 공중보건 비상사태가 3년여만인 오는 5월 11일 종료된다고 AP 통신이 30일(현지 시각)... 앞서 미국 보건복지부는 지난 11일 <b>코로나</b>19 공중보건 비상사태를 90일간을 재연장했다.복지부는 당시... 
680,"美, <b>코로나</b>19 확산하던 2021년 신생아 366만명…7년 만에 증가",역대 최저 한국과 대조…<b>코로나</b>로 출산 미뤄 일시적 반등한듯 첫 아이 출산 여성 평균 나이 27.3세로 역대 최고령 김태종 특파원 = <b>코로나</b>19가 한창 확산하던 지난 2021년 한 해동안 미국에서 태어난 신생아 수가... 
681,"매일 울리던 ‘<b>코로나</b>19 재난문자’, 3년만에 사라진다",‘신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확진자 ○○○명.’ 2020년 <b>코로나</b>19 확산 이후 각 지방자치단체가 주민들에게 매일 발송했던 이 같은 문자메시지가 3년 만에 자취를 감추는 모습이다. 3일 행정안전부에 따르면... 
682,행안부 &apos;<b>코로나</b>19 확진자 XXX명&apos; 문자 발송 자제 권고...부산시는?,각 지방자치단체의 <b>코로나</b>19 신규 확진자 통계를 알리는 재난문자가 3년 만에 사라진다. 행정안전부는... 행안부 관계자는 “최근 <b>코로나</b> 확산세가 진정되다 보니 (재난문자에) 불만이 많은 것 같다. 지자체에서... 
683,"애플, 中<b>코로나</b>에 실적 &apos;뒷덜미&apos;…4년만에 매출감소","중국의 <b>코로나</b>19 확산으로 지난해 4분기 현지 공장에서 생산 차질이 빚어지고 연말 판매 부진으로 이어진 것이 원인으로 분석됐다. 팀 쿡 애플 최고경영자(CEO)는&quot;달러 강세, 아이폰14 프로, 아이폰14 프로 맥스에... "
684,"<b>코로나</b> 끝나가도 보복소비 “No”...일본인 저축, GDP의 10% 돌파",<b>코로나</b> 팬데믹(대유행)때 저축을 늘렸던 일본인들이 <b>코로나</b>가 끝나가는 상황에서도 여전히 저축액을 찾아 쓰지 않고 있다고 일본의 니혼게이자이신문이 5일 보도했다. <b>코로나</b> 방역 조치 탓에 외출이나 여행을 못 가는... 
685,"우리카드 &quot;서울 &apos;성수&apos; 상권, <b>코로나</b>19 타격 무관…지속 성장&quot;","우리카드 &quot;서울 &apos;성수&apos; 상권, <b>코로나</b>19 타격 무관…지속 성장&quot; <b>코로나</b>19 발생으로 인해 서울 주요 상권이 타격 받았지만, 성수 상권은 <b>코로나</b>19와 무관하게 지속적으로 성장세를 기록한 것으로 나타났다.우리카드가... "
686,<b>코로나</b>19 재난문자 3년만에 중단,매일 확진자 수를 알려주던 <b>코로나</b>19 재난문자가 3년만에 사라진다. 행정안전부는 지난달 18일 전국 시... 2020년부터 2022년까지 전국 지자체가 발송한 <b>코로나</b> 재난문자는 14만5000여건에 달한다. 가장 많은 <b>코로나</b>... 
687,<b>코로나</b> 신규 확진자 5천 명대‥224일 만에 최소치,"오늘 0시 기준 <b>코로나</b>19 신규 확진자는 5천850명으로, 1주일 전보다 1천5백여 명, 2주 전과 비교하면 3천3백여 명 줄었습니다. <b>코로나</b>19 유행 감소세가 이어지면서 지난해 6월 말 이후 224일 만에 가장 적은... "
688,"진천군, 13일부터 영유아(6개월~4세) <b>코로나</b>19 예방접종",접종해오던 <b>코로나</b>19 예방접종을 정부의 권고에 따라 6개월부터 만 4세 영유아에게도 실시한다고 6일 밝혔다.접종백신은 영유아용 화이자 백신으로 8주(56일) 간격으로 3회 접종을 해야 한다. 접종은 영유아 <b>코로나</b>19... 
689,한국에만 부활시킨 <b>코로나</b> 전수검사…중국 또 맞불 조치,중국 정부가 오늘(1일)부터 한국에서 중국으로 들어오는 입국자들에게 <b>코로나</b> 전수 검사를 실시하겠다고... 검토하지 않고 있다며 이달까지 중국발 입국자 <b>코로나</b> 검사 결과를 보고 해제 여부를 검토할 것이라고 밝혔습니다.
690,대전서 6일 <b>코로나</b> 431명 확진…1주 전比 ‘280명↑’,"뉴데일리 김경태 기자 = 대전에서 지난 6일 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 신규확진자 151명이 발생했고, 일주일 전보다 280명이 감소한 것이다. 7일 시에 따르면 이날 0시 기준 확진자는... "
691,"날마다 울리던 <b>코로나</b> 재난문자, 3년 만에 사라진다",행안부의 결정에는 <b>코로나</b>19 확진자 수를 지자체마다 매일 알리는 게 &apos;재난문자 공해&apos;라는 비판이 배경으로 자리하고 있습니다. 실제로 행안부 집계에 따르면 <b>코로나</b>19가 발생한 2020년부터 2022년까지 3년 동안 전국... 
692,"경북, 881명 <b>코로나</b>19 확진…사망자는 2명",경북에서 지난 4일 <b>코로나</b>19 확진자 881명이 새로 나왔다. 5일 경북도에 따르면 전날 포항... <b>코로나</b>19 전담병원 10곳(231병상)에는 39명이 입원해 16.9%의 가동률을 보이고 있다. 재택치료자는... 
693,"1월 국제선 항공 운항 편수, <b>코로나</b> 유행 전 60% 수준 회복","올해 1월 국제선 운항 편수가 <b>코로나</b> 이전의 60% 수준까지 뛰어올랐다. 일본과 베트남, 태국 등 중·단거리 노선에 여행 수요가 집중됐다. 국토교통부는 지난달 국제선 항공 운항 편수가 <b>코로나</b>19 유행 전인 2019년 1월... "
694,"정부 &quot;WHO 비상사태 유지…<b>코로나</b> 위험, 아직 사라진 것 아냐&quot;",정부가 <b>코로나</b>19 확산 위험이 아직 사라진 게 아니라며 개인 방역을 철저히 해줄 것을 당부했다. 김성호... 것처럼 <b>코로나</b>19의 위험이 아직 사라진 것은 아니다&quot;라면서 &quot;(1월 2주 기준) 치명률이 0.08%로 아직 높고... 
695,"음성군, <b>코로나</b>19 확진자 47명(#52,863∼#52,909) 추가 발생","음성군은 7일 <b>코로나</b>19 확진자 47명(#52,863∼#52,909)이 추가 발생했다. / 뉴스티앤티 DB 음성군(군수 조병옥)은 7일 <b>코로나</b>19 확진자 47명(#52,863∼#52,909)이 추가 발생했다고 밝혔다. 52,863번∼52,909번 확진자는... "
696,"[속보] WHO, <b>코로나</b>19 공중보건 비상사태 유지 결정",세계보건기구(WHO)는 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)에 관해 발령한 &apos;국제 공중보건 비상사태(PHEIC)&apos;를 유지한다고 30일 밝혔다. PHEIC는 WHO가 내릴 수 있는 최고 수준의 공중 보건 경계 선언을 뜻한다. WHO가... 
697,[<b>코로나</b>19] 신규 확진 5850명...224일만에 최소 규모,실내 마스크 착용 의무가 해제된지 일주일을 맞은 가운데 <b>코로나</b>19 신규 확진자수는 5천 2백여명으로... &lt; 리포터 &gt; 중앙방역대책본부는 오늘 0시 기준으로 <b>코로나</b>19 신규 확진자가 5천850명 늘어 누적으로는 3천26만... 
698,충북 5일 <b>코로나</b>19 290명 확진…1주 전比 130명↑,"뉴데일리 김동식 기자 = 지난 5일 충북에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확진자가 청주를 중심으로 전지역에서 290명이 추가 발생했다. 전날 393명보다 103명 줄었고, 1주일 전 277명과 비교해서는 130명... "
699,헨델로 돌아온 조성진 “<b>코로나</b> 기간 가슴에 와닿았어요”,“<b>코로나</b>19 팬데믹 직후 공연 일정이 모두 취소돼 집에서만 보내야만 했을 때 많이 불안했어요. 그때 다양한... 미국에 가면서도 <b>코로나</b>19 양성이 나올까 봐 불안했고요. 솔직히 당시 공연을 어떻게 했는지 기억이 안 나요.... 
700,<b>코로나</b>19 중대본 정례 브리핑하는 정기석 단장,= 정기석 <b>코로나</b>19 특별대응단장 겸 국가 감염병 위기대응 자문위 위원장이 6일 오전 서울 종로구 정부서울청사 별관에서 열린 <b>코로나</b>19 중대본 정례 브리핑에서 동절기 개량백신의 중증화 및 사망 예방 효과에 대해... 
701,"부천시, <b>코로나</b>19로 어려움 겪는 식품위생업소 1% 융자 지원",일반음식점·휴게음식점·제과점 등 <b>코로나</b>19 피해 영업자 지원으로 경영 부담 완화 부천시는 <b>코로나</b>19로 인해 경제적 어려움을 겪고 있는 식품위생업소의 경제적 부담을 덜고 위생수준을 높이기 위해 식품위생업소... 
702,전북 <b>코로나</b>19 현황 230207(화),
703,<b>코로나</b>19 이후 첫 정월대보름 행사…화재 예방 총력,"<b>코로나</b>19 유행 이후 취소됐던 달집태우기 등 대보름 행사들이 지역 곳곳에서도 재개되는데요, 건조한 날씨... [이영식/안동시청 전통문화예술과장 : &quot;조류독감과 <b>코로나</b>19로 인해 5년 만에 정월대보름 달맞이 행사를... "
704,中 <b>코로나</b> 정점 지나자 폭등했던 약품 추풍 낙엽,핵심요약 <b>코로나</b>19 폭등 때 없어서 못팔던 롄화칭원 최근엔 1/5 수준으로 거래 해당 약품 제조사 주가도 고점 대비 45% 하락 중국에서도 <b>코로나</b>19가 정점을 지나면서 한때 없어서 못 팔던 관련 약값도 폭락하고... 
705,&apos;여권 창구&apos;는 이미 &apos;<b>코로나</b> 엔데믹&apos;,<b>코로나</b>19 엔데믹이 가까워지면서 그동안 억눌렸던 해외여행 수요가 증가해 광주시 여권 발급 창구가... 이는 약 14배 가량 증가한 수준으로 <b>코로나</b>19 발생 이전인 2019년 1월 1만 5988매였던 발급량을 회복해가는 수준이다.... 
706,"하나투어, 지난해 매출 1150억원 기록…&quot;<b>코로나</b> 이후 최고치&quot;(상보)","하나투어가 <b>코로나</b> 팬데믹 이후 최고 실적을 거뒀다. 4분기 적자의 늪에서 벗어나지 못했지만, 외형 성장 및 영업손실을 축소했다. 하나투어는 지난해 연간 매출은 전년 대비 186% 증가한 1150억원으로 <b>코로나</b> 이후... "
